transaction_id, customer_name, product_id, quantity, total_cost, transaction_date 
1686  , Adam Becker         , 359   , 7  , 357.39  , 2025-03-20
1687  , Rhonda Paul         , 467   , 4  , 519.9   , 2025-05-02
1688  , Karen Lee           , 310   , 1  , 277.77  , 2025-02-14
1689  , Karen Bates         , 919   , 7  , 2381.73 , 2025-03-26
1690  , Allison Lara        , 393   , 3  , 570.24  , 2025-03-06
1691  , Cory Wade           , 971   , 2  , 270.46  , 2025-03-19
1692  , Rachel Flores       , 602   , 1  , 203.63  , 2025-04-17
1693  , Matthew Webb MD     , 334   , 2  , 925.53  , 2025-03-12
1694  , Donald Levine       , 789   , 6  , 1451.63 , 2025-03-14
1695  , Haley Morales       , 987   , 7  , 1881.0  , 2025-03-13
1696  , Lee Jackson         , 504   , 1  , 234.14  , 2025-03-06
1697  , Diamond Jones       , 760   , 3  , 214.25  , 2025-05-02
1698  , Jessica Harrell     , 594   , 4  , 269.01  , 2025-03-20
1699  , Ashley Miller       , 524   , 6  , 699.16  , 2025-04-05
1700  , Donald Lynch        , 835   , 5  , 1552.17 , 2025-02-22
1701  , Mary Kim            , 497   , 6  , 808.76  , 2025-05-13
1702  , Kurt Bowman         , 70    , 6  , 2732.01 , 2025-02-13
1703  , Amanda Boyd         , 715   , 2  , 518.03  , 2025-03-20
1704  , Angela Mccullough   , 830   , 10 , 573.26  , 2025-05-06
1705  , David Moore         , 65    , 7  , 1472.09 , 2025-05-02
1706  , Ivan Hansen         , 471   , 1  , 491.13  , 2025-05-05
1707  , Kathryn Bullock     , 186   , 10 , 1744.38 , 2025-03-13
1708  , Jesse Schultz       , 807   , 7  , 1308.59 , 2025-03-11
1709  , Dr. Donna Smith     , 742   , 5  , 1052.39 , 2025-04-01
1710  , Tiffany Grimes      , 344   , 2  , 382.52  , 2025-04-28
1711  , Dylan Pearson       , 656   , 7  , 2341.34 , 2025-02-25
1712  , Karen Hansen        , 740   , 5  , 1447.67 , 2025-02-15
1713  , Andrew Spencer      , 596   , 3  , 615.34  , 2025-03-31
1714  , Katherine Mcdonald  , 682   , 4  , 1067.31 , 2025-03-17
1715  , Kevin Scott         , 773   , 3  , 270.34  , 2025-02-27
1716  , Joseph Phillips     , 539   , 1  , 151.8   , 2025-03-23
1717  , Rebecca Martinez    , 582   , 10 , 1064.21 , 2025-03-14
1718  , Claire Price        , 566   , 3  , 1198.13 , 2025-05-08
1719  , Desiree Jones       , 979   , 5  , 1183.66 , 2025-03-11
1720  , Lindsey Miller      , 720   , 7  , 2624.67 , 2025-02-25
1721  , Emily Parker        , 132   , 4  , 836.61  , 2025-02-27
1722  , Michelle Anderson DDS, 909   , 8  , 855.61  , 2025-05-01
1723  , Steven Young        , 930   , 1  , 476.05  , 2025-03-29
1724  , Margaret Gardner    , 573   , 10 , 3496.11 , 2025-05-06
1725  , Carl Bauer          , 885   , 5  , 937.72  , 2025-04-18
1726  , Kayla Mckenzie      , 769   , 3  , 32.02   , 2025-03-31
1727  , Michael Vang        , 798   , 1  , 208.68  , 2025-02-15
1728  , Tristan Miller      , 760   , 4  , 285.66  , 2025-04-18
1729  , Stephanie Jones     , 843   , 3  , 1003.11 , 2025-04-30
1730  , Allen Gomez         , 295   , 5  , 2158.66 , 2025-05-10
1731  , Tammy Barber        , 315   , 10 , 2079.32 , 2025-05-09
1732  , Theresa Beasley     , 691   , 5  , 1731.15 , 2025-02-22
1733  , Alexa Bryant        , 565   , 5  , 2349.33 , 2025-04-26
1734  , David Liu           , 526   , 10 , 4991.15 , 2025-04-24
1735  , Joseph Powell       , 916   , 4  , 1375.47 , 2025-02-25
1736  , Tammy Pope          , 312   , 2  , 653.88  , 2025-04-11
1737  , Justin Mora         , 890   , 8  , 231.57  , 2025-03-05
1738  , Jason Buchanan      , 118   , 6  , 2141.62 , 2025-03-01
1739  , Ashlee Pearson      , 476   , 9  , 2263.4  , 2025-03-14
1740  , Chase Cox           , 968   , 10 , 4031.73 , 2025-04-20
1741  , Charles Nichols     , 739   , 2  , 202.87  , 2025-02-16
1742  , David Bennett       , 274   , 2  , 153.04  , 2025-02-16
1743  , David Cruz          , 245   , 2  , 134.56  , 2025-03-19
1744  , Derek Pruitt        , 163   , 3  , 819.01  , 2025-05-06
1745  , Christopher Brown   , 675   , 4  , 428.94  , 2025-02-28
1746  , Christopher Gutierrez, 679   , 9  , 4120.66 , 2025-05-13
1747  , Karen Ortega        , 874   , 9  , 2358.77 , 2025-04-01
1748  , Megan Smith         , 34    , 1  , 266.82  , 2025-03-05
1749  , Jesus Farrell       , 15    , 8  , 3862.36 , 2025-02-17
1750  , Marie Frazier       , 149   , 5  , 200.99  , 2025-03-31
1751  , Michael Trujillo    , 996   , 7  , 3207.05 , 2025-04-11
1752  , James Marshall      , 721   , 7  , 566.45  , 2025-03-06
1753  , Shawn Rodriguez     , 836   , 4  , 827.32  , 2025-05-13
1754  , Robin Wolfe         , 51    , 5  , 627.71  , 2025-03-28
1755  , Kimberly Fernandez  , 20    , 6  , 2719.75 , 2025-03-15
1756  , Caitlin Peterson    , 457   , 2  , 753.97  , 2025-02-24
1757  , Lisa Weiss          , 5     , 8  , 2506.69 , 2025-04-26
1758  , Jennifer Swanson    , 693   , 6  , 1460.97 , 2025-04-25
1759  , Craig Ramirez       , 620   , 1  , 115.59  , 2025-02-26
1760  , Daniel Gray         , 755   , 10 , 4375.02 , 2025-03-23
1761  , Stephanie Frost     , 165   , 3  , 39.99   , 2025-04-25
1762  , Peter Reyes         , 242   , 7  , 1197.01 , 2025-02-20
1763  , Brandon Hoffman     , 989   , 9  , 3909.07 , 2025-05-12
1764  , Frank Hernandez     , 185   , 7  , 3154.28 , 2025-04-29
1765  , Kristi Parker MD    , 564   , 10 , 4635.05 , 2025-05-12
1766  , Carl Pena           , 569   , 6  , 1868.92 , 2025-02-17
1767  , Casey Ferguson      , 352   , 3  , 1334.27 , 2025-04-24
1768  , Michelle Young      , 998   , 4  , 346.38  , 2025-04-12
1769  , April Miller        , 624   , 1  , 98.65   , 2025-04-04
1770  , Ms. Gloria Holland  , 224   , 3  , 109.72  , 2025-04-29
1771  , John Barrett        , 540   , 8  , 2468.11 , 2025-02-27
1772  , Derrick Bautista    , 541   , 2  , 365.12  , 2025-02-14
1773  , Charles Nelson      , 923   , 5  , 2037.63 , 2025-02-17
1774  , Brittany Alexander  , 936   , 2  , 163.24  , 2025-05-03
1775  , Mary Lara           , 164   , 3  , 156.57  , 2025-04-24
1776  , Joshua Morris       , 318   , 2  , 701.65  , 2025-02-28
1777  , Katherine Wilson    , 892   , 9  , 1052.27 , 2025-03-01
1778  , Nicole Prince       , 122   , 2  , 514.92  , 2025-05-14
1779  , Vincent Webb        , 258   , 2  , 657.12  , 2025-04-06
1780  , Nicole Williams     , 739   , 1  , 101.43  , 2025-05-09
1781  , Brandon Pugh        , 337   , 10 , 1049.2  , 2025-04-03
1782  , Richard Wilson      , 794   , 1  , 157.29  , 2025-05-07
1783  , Frank Duncan        , 893   , 1  , 254.38  , 2025-03-06
1784  , Richard Stevens     , 745   , 5  , 570.94  , 2025-02-26
1785  , Christopher Baker   , 17    , 5  , 1316.91 , 2025-04-06
1786  , Kevin Kelley        , 596   , 1  , 205.11  , 2025-03-25
1787  , Erin Stone          , 160   , 7  , 459.59  , 2025-03-08
1788  , Amanda Banks        , 921   , 7  , 3440.81 , 2025-04-04
1789  , Tiffany Humphrey    , 655   , 7  , 2875.63 , 2025-02-20
1790  , Sabrina Reynolds    , 403   , 4  , 514.29  , 2025-04-04
1791  , Allen Rodriguez     , 795   , 2  , 406.78  , 2025-04-25
1792  , Jose Burke          , 503   , 3  , 268.88  , 2025-04-01
1793  , Jillian Lee         , 60    , 6  , 944.19  , 2025-04-02
1794  , Nicholas Duke       , 630   , 7  , 3479.34 , 2025-03-26
1795  , Lawrence Clark      , 749   , 5  , 1907.06 , 2025-03-08
1796  , Jessica Ball        , 334   , 8  , 3702.14 , 2025-05-12
1797  , John Collins        , 91    , 7  , 324.4   , 2025-03-14
1798  , Mrs. Deborah Jones  , 88    , 1  , 201.76  , 2025-02-14
1799  , Cody Flores         , 26    , 10 , 3749.09 , 2025-05-09
1800  , William Lewis       , 642   , 10 , 3319.28 , 2025-04-02
1801  , Sarah Weeks         , 85    , 1  , 103.8   , 2025-04-03
1802  , Thomas Roberts Jr.  , 374   , 6  , 1014.89 , 2025-04-25
1803  , Adam Boyer          , 821   , 2  , 574.59  , 2025-02-24
1804  , Amber Brooks MD     , 924   , 9  , 2562.5  , 2025-02-14
1805  , Samantha Williams   , 533   , 6  , 1151.48 , 2025-03-25
1806  , Joshua Prince       , 798   , 7  , 1460.74 , 2025-03-05
1807  , Terry White         , 151   , 5  , 1773.77 , 2025-04-04
1808  , Steven Kennedy      , 324   , 4  , 1188.38 , 2025-04-29
1809  , Betty Sheppard      , 68    , 6  , 2232.76 , 2025-02-19
1810  , Dr. Emily Johnson   , 684   , 6  , 1182.21 , 2025-04-23
1811  , Michael Graham      , 897   , 3  , 86.04   , 2025-03-07
1812  , Teresa Jordan       , 652   , 8  , 609.75  , 2025-02-27
1813  , Sean Evans          , 784   , 10 , 2192.41 , 2025-05-10
1814  , Monica Johnson      , 477   , 9  , 2792.27 , 2025-04-29
1815  , Raymond Lewis       , 609   , 2  , 633.6   , 2025-03-26
1816  , Mark Edwards        , 152   , 2  , 977.88  , 2025-03-28
1817  , Brianna Roman       , 648   , 4  , 1291.17 , 2025-03-13
1818  , Sarah Gonzalez      , 277   , 10 , 4512.04 , 2025-04-12
1819  , Caitlyn Armstrong   , 172   , 7  , 1256.48 , 2025-03-21
1820  , Travis Garrett      , 947   , 4  , 414.04  , 2025-03-23
1821  , Jackie Burch        , 748   , 9  , 363.47  , 2025-03-07
1822  , Kathleen Harris     , 488   , 4  , 242.07  , 2025-03-08
1823  , Brandon Jones       , 741   , 1  , 114.32  , 2025-03-09
1824  , Wendy Wright        , 765   , 6  , 129.46  , 2025-04-10
1825  , Allen Anderson Jr.  , 923   , 2  , 815.05  , 2025-04-14
1826  , Jessica Zuniga      , 998   , 10 , 865.95  , 2025-04-16
1827  , Kyle Mcguire        , 826   , 4  , 1115.54 , 2025-04-12
1828  , Donna Robertson     , 386   , 7  , 2190.09 , 2025-04-12
1829  , William Greene      , 191   , 4  , 1523.17 , 2025-04-28
1830  , Kathryn King        , 571   , 5  , 402.7   , 2025-04-15
1831  , Brenda Moss         , 69    , 6  , 2062.2  , 2025-03-30
1832  , Amanda Vazquez      , 485   , 2  , 148.55  , 2025-05-11
1833  , Jennifer Willis     , 763   , 1  , 312.3   , 2025-05-01
1834  , Matthew Henry       , 858   , 8  , 2135.59 , 2025-05-04
1835  , Robert Duran        , 118   , 1  , 356.94  , 2025-05-07
1836  , Andrew Flores       , 199   , 7  , 1227.81 , 2025-02-26
1837  , Kimberly Thomas     , 843   , 9  , 3009.32 , 2025-05-11
1838  , Jesse Marshall      , 505   , 6  , 474.33  , 2025-04-20
1839  , Madison Hernandez MD, 730   , 1  , 155.12  , 2025-04-04
1840  , Robert Randolph     , 636   , 8  , 831.21  , 2025-04-27
1841  , Dawn Shields        , 578   , 6  , 2297.83 , 2025-04-10
1842  , Rhonda Ingram       , 167   , 6  , 709.62  , 2025-03-28
1843  , Larry Ingram        , 624   , 4  , 394.61  , 2025-04-22
1844  , Andrew Franklin     , 181   , 9  , 2633.1  , 2025-03-04
1845  , Patricia Zuniga     , 66    , 8  , 320.4   , 2025-03-10
1846  , Richard Murphy      , 102   , 2  , 156.69  , 2025-04-17
1847  , Christina Williams  , 163   , 9  , 2457.03 , 2025-03-19
1848  , David Ayers         , 686   , 4  , 1970.81 , 2025-02-20
1849  , Ian Rodriguez       , 885   , 2  , 375.09  , 2025-02-15
1850  , Katie Thompson      , 605   , 9  , 812.24  , 2025-04-16
1851  , Isaiah Vega         , 547   , 8  , 219.59  , 2025-05-05
1852  , Paula Hogan         , 249   , 9  , 1252.7  , 2025-03-19
1853  , Laurie Patterson    , 587   , 7  , 3126.37 , 2025-04-03
1854  , Susan Cain          , 587   , 10 , 4466.25 , 2025-02-18
1855  , Carol Patel         , 869   , 6  , 1258.38 , 2025-03-20
1856  , Shaun Mitchell      , 397   , 7  , 453.23  , 2025-03-09
1857  , Daniel Mendoza      , 605   , 1  , 90.25   , 2025-05-03
1858  , Adam Carter         , 299   , 7  , 1296.54 , 2025-04-13
1859  , Alexandra Parks     , 915   , 8  , 725.77  , 2025-03-18
1860  , Cynthia Garcia      , 681   , 7  , 1468.81 , 2025-03-24
1861  , David Williams      , 298   , 2  , 213.75  , 2025-04-29
1862  , Nancy Sanchez       , 367   , 10 , 220.85  , 2025-03-31
1863  , Kim Rosario         , 734   , 5  , 1708.26 , 2025-05-06
1864  , Katherine Rivera    , 86    , 3  , 1190.42 , 2025-04-10
1865  , Jessica Martin      , 759   , 5  , 171.15  , 2025-05-08
1866  , Joshua Hudson       , 257   , 5  , 809.73  , 2025-05-03
1867  , John Petersen       , 243   , 3  , 1467.32 , 2025-03-23
1868  , Jacob Mitchell      , 500   , 2  , 799.36  , 2025-03-01
1869  , Aaron Maxwell       , 979   , 4  , 946.93  , 2025-04-21
1870  , Adrian Davis        , 43    , 3  , 72.25   , 2025-03-21
1871  , Steven Hernandez    , 64    , 1  , 240.7   , 2025-03-05
1872  , Jose Powell         , 532   , 9  , 979.13  , 2025-04-15
1873  , Joshua Carter       , 58    , 1  , 292.47  , 2025-04-21
1874  , Raymond Perry       , 58    , 1  , 292.47  , 2025-04-06
1875  , Kenneth Bishop      , 550   , 3  , 1262.12 , 2025-02-21
1876  , Cassandra Obrien    , 981   , 2  , 918.53  , 2025-05-09
1877  , Ryan Andersen       , 854   , 1  , 458.46  , 2025-03-24
1878  , Kelsey Khan         , 261   , 7  , 1536.67 , 2025-03-07
1879  , Christine Morris DVM, 139   , 2  , 11.5    , 2025-02-28
1880  , Stacy Garcia        , 681   , 10 , 2098.3  , 2025-04-20
1881  , April Morrison      , 609   , 8  , 2534.4  , 2025-02-20
1882  , Susan Clayton       , 90    , 6  , 634.9   , 2025-04-29
1883  , Amy Bentley         , 124   , 6  , 2883.52 , 2025-02-21
1884  , Amanda Zuniga       , 99    , 6  , 1229.81 , 2025-04-06
1885  , Penny Pugh          , 881   , 3  , 1009.19 , 2025-02-13
1886  , Stephen Price       , 621   , 7  , 1124.03 , 2025-04-18
1887  , Summer Gallagher    , 214   , 1  , 261.06  , 2025-03-17
1888  , Jessica Little      , 884   , 10 , 4166.89 , 2025-03-26
1889  , Michael Morrison    , 380   , 2  , 922.69  , 2025-05-06
1890  , David Hogan         , 359   , 6  , 306.34  , 2025-03-19
1891  , Renee Richards      , 310   , 7  , 1944.41 , 2025-03-10
1892  , Lisa Lozano         , 301   , 9  , 1821.36 , 2025-04-23
1893  , Robert Carter       , 860   , 1  , 73.43   , 2025-03-18
1894  , Javier Phillips     , 1     , 4  , 286.04  , 2025-05-03
1895  , Anthony Andersen    , 884   , 8  , 3333.51 , 2025-04-18
1896  , Abigail Gross       , 23    , 6  , 2776.85 , 2025-05-12
1897  , David Dudley        , 321   , 7  , 989.47  , 2025-03-24
1898  , Dawn Sanders        , 778   , 3  , 78.18   , 2025-03-16
1899  , Zachary Crawford    , 259   , 8  , 196.67  , 2025-02-14
1900  , Michelle Navarro    , 169   , 5  , 657.43  , 2025-05-12
1901  , James Hampton       , 193   , 4  , 1132.35 , 2025-04-26
1902  , Pamela Hooper       , 699   , 7  , 1306.76 , 2025-03-07
1903  , Connie Edwards      , 337   , 3  , 314.76  , 2025-03-26
1904  , Amber Harper        , 751   , 6  , 2267.77 , 2025-05-02
1905  , Shane Barton        , 62    , 6  , 2786.13 , 2025-03-10
1906  , Robin Hodges        , 450   , 10 , 526.89  , 2025-03-05
1907  , Yvonne Vega         , 489   , 3  , 1409.28 , 2025-02-15
1908  , Andrew Young        , 211   , 2  , 569.25  , 2025-03-29
1909  , Michael Davila      , 488   , 3  , 181.56  , 2025-03-22
1910  , Ashley Munoz        , 718   , 4  , 535.33  , 2025-02-19
1911  , Shawn Nguyen        , 481   , 4  , 1362.41 , 2025-03-16
1912  , Jared Leon          , 721   , 1  , 80.92   , 2025-04-02
1913  , Robert Vargas       , 688   , 5  , 2020.52 , 2025-05-04
1914  , Katie Kelly         , 341   , 2  , 586.49  , 2025-04-20
1915  , Candice Gray        , 539   , 4  , 607.2   , 2025-02-22
1916  , Sarah Johnson       , 164   , 10 , 521.91  , 2025-03-20
1917  , Peter Byrd II       , 516   , 7  , 2858.63 , 2025-05-05
1918  , Evelyn Mendez       , 788   , 1  , 295.4   , 2025-03-03
1919  , Heather Mckenzie    , 789   , 10 , 2419.38 , 2025-04-16
1920  , Roger Flores        , 955   , 9  , 3006.75 , 2025-05-08
1921  , Ashley Hansen       , 14    , 4  , 231.52  , 2025-02-13
1922  , Lori Green          , 726   , 9  , 1218.14 , 2025-03-04
1923  , Karen Gutierrez     , 450   , 8  , 421.51  , 2025-03-10
1924  , Maria Fisher        , 373   , 3  , 65.55   , 2025-04-09
1925  , Jonathan Williams   , 654   , 3  , 994.87  , 2025-03-12
1926  , Bryan Nguyen        , 430   , 2  , 279.23  , 2025-05-01
1927  , Lynn Hamilton       , 143   , 7  , 3175.58 , 2025-04-16
1928  , Pamela Beltran      , 986   , 10 , 648.13  , 2025-04-01
1929  , Jeffrey Johnson     , 330   , 10 , 4757.72 , 2025-04-03
1930  , Michelle Dennis     , 453   , 10 , 1223.58 , 2025-03-15
1931  , Christopher Thomas  , 612   , 4  , 1654.27 , 2025-03-02
1932  , Vicki Coleman       , 1     , 7  , 500.57  , 2025-05-02
1933  , Ian Sanchez         , 162   , 10 , 315.84  , 2025-03-11
1934  , David Mitchell      , 109   , 10 , 1433.94 , 2025-04-06
1935  , Angela Smith        , 917   , 8  , 3438.79 , 2025-03-31
1936  , Richard Brown       , 316   , 6  , 108.35  , 2025-03-10
1937  , Kyle Daniels        , 179   , 1  , 451.24  , 2025-03-06
1938  , Louis Cruz          , 410   , 5  , 389.03  , 2025-03-11
1939  , Vanessa Clayton     , 785   , 5  , 1300.38 , 2025-04-21
1940  , Joseph Gomez        , 518   , 6  , 2819.14 , 2025-04-11
1941  , Christopher Juarez  , 526   , 9  , 4492.03 , 2025-03-13
1942  , Paula Love          , 564   , 8  , 3708.04 , 2025-04-25
1943  , Maria Bennett       , 910   , 6  , 1882.83 , 2025-03-16
1944  , Mr. David Savage    , 243   , 8  , 3912.86 , 2025-05-01
1945  , Emily Hunter        , 812   , 2  , 41.01   , 2025-04-21
1946  , Robert Dillon       , 719   , 10 , 1418.15 , 2025-02-17
1947  , Jeremy Harris       , 702   , 3  , 1151.57 , 2025-03-24
1948  , Andrew Clay         , 855   , 4  , 513.22  , 2025-04-19
1949  , Allison Perry       , 278   , 7  , 3177.24 , 2025-03-30
1950  , Carla Key           , 383   , 2  , 521.03  , 2025-04-07
1951  , Timothy Reid        , 954   , 9  , 815.38  , 2025-02-19
1952  , Ms. Jennifer Bryan  , 452   , 4  , 695.7   , 2025-03-06
1953  , Maureen Clayton     , 915   , 9  , 816.49  , 2025-04-17
1954  , Pamela Johnson      , 118   , 7  , 2498.55 , 2025-03-05
1955  , Kristine Moreno     , 413   , 3  , 1234.1  , 2025-02-28
1956  , Richard Avery       , 295   , 4  , 1726.93 , 2025-03-09
1957  , Jennifer Patterson  , 956   , 10 , 3432.4  , 2025-04-06
1958  , Stephen Cruz        , 984   , 6  , 2396.94 , 2025-03-10
1959  , Anthony Myers       , 291   , 10 , 3309.27 , 2025-05-12
1960  , Joyce Wilson        , 783   , 7  , 1939.04 , 2025-03-16
1961  , Lisa Clarke         , 359   , 9  , 459.5   , 2025-03-03
1962  , Helen Owens         , 889   , 9  , 2890.38 , 2025-04-18
1963  , Misty Harrell       , 197   , 5  , 1361.19 , 2025-04-11
1964  , Timothy Hoover      , 576   , 3  , 1150.04 , 2025-04-15
1965  , Matthew Johnson     , 117   , 8  , 990.81  , 2025-04-10
1966  , Sarah Wallace MD    , 441   , 5  , 465.0   , 2025-03-20
1967  , Marie Mendez        , 943   , 3  , 819.08  , 2025-04-27
1968  , Jennifer Bryant     , 301   , 9  , 1821.36 , 2025-02-21
1969  , Monica Reynolds     , 637   , 4  , 992.29  , 2025-04-14
1970  , Amy Foster          , 653   , 8  , 2969.81 , 2025-03-20
1971  , Erin Smith          , 643   , 8  , 2220.45 , 2025-02-20
1972  , Brooke Thornton     , 52    , 9  , 4403.57 , 2025-04-20
1973  , Samuel Stewart      , 222   , 6  , 2343.08 , 2025-04-04
1974  , David Henry         , 26    , 5  , 1874.55 , 2025-04-19
1975  , Tracy Combs         , 69    , 1  , 343.7   , 2025-03-03
1976  , Jodi Obrien         , 28    , 9  , 548.22  , 2025-04-19
1977  , Dr. Timothy Harrison, 304   , 1  , 71.27   , 2025-03-27
1978  , Robert Valencia     , 257   , 5  , 809.73  , 2025-04-25
1979  , Stacey Davis        , 692   , 1  , 437.6   , 2025-05-10
1980  , Sabrina Kelly       , 348   , 8  , 3493.78 , 2025-05-04
1981  , Jonathan Perez      , 716   , 2  , 171.94  , 2025-04-01
1982  , Justin Moran        , 316   , 3  , 54.18   , 2025-04-13
1983  , Mark Pierce         , 90    , 1  , 105.82  , 2025-03-10
1984  , David Walker        , 442   , 6  , 1118.23 , 2025-05-05
1985  , Ricky Snow          , 52    , 2  , 978.57  , 2025-03-30
1986  , Deborah Murphy      , 252   , 3  , 1168.74 , 2025-03-13
1987  , Michael Garcia      , 992   , 8  , 3905.67 , 2025-03-06
1988  , David Watts         , 998   , 6  , 519.57  , 2025-04-10
1989  , Kevin Collins       , 523   , 10 , 4884.98 , 2025-03-25
1990  , Ann Foster          , 856   , 6  , 675.26  , 2025-03-22
1991  , Mark Lowe           , 865   , 1  , 203.11  , 2025-02-15
1992  , Nancy Clark         , 813   , 10 , 4478.65 , 2025-04-22
1993  , James Maddox        , 592   , 5  , 204.75  , 2025-04-15
1994  , Thomas Bass         , 822   , 5  , 2301.72 , 2025-02-22
1995  , Sandra Higgins      , 403   , 3  , 385.72  , 2025-04-28
1996  , Christina Hayes     , 947   , 10 , 1035.11 , 2025-04-04
1997  , Jeffery Owens       , 920   , 2  , 609.7   , 2025-02-15
1998  , Travis Bradshaw     , 55    , 6  , 298.31  , 2025-03-14
1999  , Danielle Williams   , 811   , 3  , 150.23  , 2025-04-24
2000  , Gregory Hamilton    , 513   , 8  , 105.18  , 2025-02-27
